Name,UrlFBref
Goncalo Inacio,https://fbref.com/en/players/33651873/Goncalo-Inacio
Benjamin Mendy,https://fbref.com/en/players/5271c8f1/Benjamin-Mendy
Felipe Anderson,https://fbref.com/en/players/9f1893b9/Felipe-Anderson
Marc Guehi,https://fbref.com/en/players/d0706b27/Marc-Guehi
David Neres,https://fbref.com/en/players/4f1e6a0b/David-Neres
Andre Silva,https://fbref.com/en/players/3effaa34/Andre-Silva
Riccardo Calafiori,https://fbref.com/en/players/aded8e6f/Riccardo-Calafiori
Juan Mata,https://fbref.com/en/players/29733c72/Juan-Mata
Diogo Costa,https://fbref.com/en/players/93fffbcf/Diogo-Costa
Giorgio Scalvini,https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini
Giorgi Mamardashvili,https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili
Hirving Lozano,https://fbref.com/en/players/a69e4806/Hirving-Lozano
Manuel Neuer,https://fbref.com/en/players/8778c910/Manuel-Neuer
Curtis Jones,https://fbref.com/en/players/4fb9c88f/Curtis-Jones
Enzo Millot,https://fbref.com/en/players/f76022e7/Enzo-Millot
Nathan Ake,https://fbref.com/en/players/eaeca114/Nathan-Ake
Joelinton,https://fbref.com/en/players/c17bfb65/Joelinton
Marcel Sabitzer,https://fbref.com/en/players/e280527c/Marcel-Sabitzer
Gio Reyna,https://fbref.com/en/players/7fa4e703/Gio-Reyna
Axel Disasi,https://fbref.com/en/players/ad82197c/Axel-Disasi
Jacob Ramsey,https://fbref.com/en/players/1544f145/Jacob-Ramsey
Joe Gomez,https://fbref.com/en/players/7a11550b/Joe-Gomez
Jarrad Branthwaite,https://fbref.com/en/players/c1949191/Jarrad-Branthwaite
Mario Gomez,https://fbref.com/en/players/71a20ce8/Mario-Gomez
Luke Shaw,https://fbref.com/en/players/9c94165b/Luke-Shaw
Oleksandr Zinchenko,https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko
Pau Cubarsi,https://fbref.com/en/players/cc7888f3/Pau-Cubarsi
Maghnes Akliouche,https://fbref.com/en/players/b625b241/Maghnes-Akliouche
Yannick Carrasco,https://fbref.com/en/players/de39485a/Yannick-Carrasco
Filip Kostic,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
Paulinho,https://fbref.com/en/players/bb7337cc/Paulinho
David Raya,https://fbref.com/en/players/98ea5115/David-Raya
Arjen Robben,https://fbref.com/en/players/09586899/Arjen-Robben
Arkadiusz Milik,https://fbref.com/en/players/85613cf0/Arkadiusz-Milik
Ian Maatsen,https://fbref.com/en/players/cab9634e/Ian-Maatsen
Benoit Badiashile,https://fbref.com/en/players/06df8256/Benoit-Badiashile
Hector Bellerin,https://fbref.com/en/players/f874dd44/Hector-Bellerin
Presnel Kimpembe,https://fbref.com/en/players/aef6e670/Presnel-Kimpembe
Wojciech Szczesny,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny
Kouadio Kone,https://fbref.com/en/players/86574238/Kouadio-Kone
Elye Wahi,https://fbref.com/en/players/0d7b6576/Elye-Wahi
Emile Smith Rowe,https://fbref.com/en/players/17695062/Emile-Smith-Rowe
Piero Hincapie,https://fbref.com/en/players/0c7a48f8/Piero-Hincapie
Axel Witsel,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
Everton Soares,https://fbref.com/en/players/b1cbc666/Everton-Soares
Emre Can,https://fbref.com/en/players/a65ce836/Emre-Can
Marek Hamsik,https://fbref.com/en/players/e6ad16b2/Marek-Hamsik
Bastian Schweinsteiger,https://fbref.com/en/players/ccc22fea/Bastian-Schweinsteiger
Eric Dier,https://fbref.com/en/players/ac861941/Eric-Dier
Serhou Guirassy,https://fbref.com/en/players/923f4dda/Serhou-Guirassy
Ante Rebic,https://fbref.com/en/players/536cebe5/Ante-Rebic
Raphael Guerreiro,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
Robin Le Normand,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
Allan Saint Maximin,https://fbref.com/en/players/2b16cb1a/Allan-Saint-Maximin
Harry Winks,https://fbref.com/en/players/2f7acede/Harry-Winks
Michy Batshuayi,https://fbref.com/en/players/2973d8ff/Michy-Batshuayi
Leandro Paredes,https://fbref.com/en/players/dff153a4/Leandro-Paredes
Desire Doue,https://fbref.com/en/players/9e7483ff/Desire-Doue
Stanislav Lobotka,https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka
Vitor Roque,https://fbref.com/en/players/cb00f1e6/Vitor-Roque
Gregor Kobel,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
Diego Godin,https://fbref.com/en/players/fc4f85b1/Diego-Godin
Rico Lewis,https://fbref.com/en/players/b57e066e/Rico-Lewis
Goncalo Guedes,https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes
Maxi Gomez,https://fbref.com/en/players/4c2e9442/Maxi-Gomez
Andrea Belotti,https://fbref.com/en/players/d705ba44/Andrea-Belotti
Krzysztof Piatek,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
Andrea Cambiaso,https://fbref.com/en/players/247ed022/Andrea-Cambiaso
Diogo Dalot,https://fbref.com/en/players/d9565625/Diogo-Dalot
Rodrigo De Paul,https://fbref.com/en/players/162efffd/Rodrigo-De-Paul
Ricardo Pereira,https://fbref.com/en/players/75a72a99/Ricardo-Pereira
Pablo Sarabia,https://fbref.com/en/players/9744ff80/Pablo-Sarabia
Andreas Christensen,https://fbref.com/en/players/1cb49278/Andreas-Christensen
Brais Mendez,https://fbref.com/en/players/c9e39d91/Brais-Mendez
Gerard Moreno,https://fbref.com/en/players/81f0781e/Gerard-Moreno
Hugo Ekitike,https://fbref.com/en/players/5b92d896/Hugo-Ekitike
Brahim Diaz,https://fbref.com/en/players/407feb71/Brahim-Diaz
Stefan Savic,https://fbref.com/en/players/f6ac68c1/Stefan-Savic
Donyell Malen,https://fbref.com/en/players/116c35df/Donyell-Malen
Lucas Moura,https://fbref.com/en/players/2b622f01/Lucas-Moura
Youssef En Nesyri,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
Julian Draxler,https://fbref.com/en/players/1a992676/Julian-Draxler
Cesar Azpilicueta,https://fbref.com/en/players/53cad200/Cesar-Azpilicueta
Alex Oxlade Chamberlain,https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain
Sepe Elye Wahi,https://fbref.com/en/players/0d7b6576/Sepe-Elye-Wahi
Chukwunonso Madueke,https://fbref.com/en/players/bf34eebd/Chukwunonso-Madueke
Karim Adeyemi,https://fbref.com/en/players/501055d8/Karim-Adeyemi
Sehrou Guirassy,https://fbref.com/en/players/923f4dda/Sehrou-Guirassy
Alex Telles,https://fbref.com/en/players/e73c9bb2/Alex-Telles
Aaron Wan Bissaka,https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka
Joao Gomes,https://fbref.com/en/players/8b57ad2c/Joao-Gomes
Khephren Thuram Ulie,https://fbref.com/en/players/7d9397f8/Khephren-Thuram-Ulie
Khephren Thuram,https://fbref.com/en/players/7d9397f8/Khephren-Thuram
Joey Veerman,https://fbref.com/en/players/18fae4ac/Joey-Veerman
Willian Pacho,https://fbref.com/en/players/ecbe2839/Willian-Pacho
Moise Kean,https://fbref.com/en/players/3d50bcdb/Moise-Kean
Alex Meret,https://fbref.com/en/players/9413b19f/Alex-Meret
Aaron Ramsdale,https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale
Nico Schlotterbeck,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
Toby Alderweireld,https://fbref.com/en/players/f7d50789/Toby-Alderweireld
Javi Martinez,https://fbref.com/en/players/7f97771d/Javi-Martinez
Tiemoue Bakayoko,https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko
Noni Madueke,https://fbref.com/en/players/bf34eebd/Noni-Madueke
Ismael Bennacer,https://fbref.com/en/players/db092d3b/Ismael-Bennacer
Jonathan Tah,https://fbref.com/en/players/bd142efb/Jonathan-Tah
Scott McTominay,https://fbref.com/en/players/d93c2511/Scott-McTominay
Jordan Pickford,https://fbref.com/en/players/4806ec67/Jordan-Pickford
Nelson Semedo,https://fbref.com/en/players/d04b94db/Nelson-Semedo
Morgan Rogers,https://fbref.com/en/players/2e5915f1/Morgan-Rogers
Nemanja Matic,https://fbref.com/en/players/eb7822d7/Nemanja-Matic
Oihan Sancet,https://fbref.com/en/players/bdb624a3/Oihan-Sancet
Jesse Lingard,https://fbref.com/en/players/810e3c74/Jesse-Lingard
Morgan Gibbs White,https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White
Jhon Duran,https://fbref.com/en/players/414184f7/Jhon-Duran
Thiago Silva,https://fbref.com/en/players/86e7deaf/Thiago-Silva
Joel Matip,https://fbref.com/en/players/b217ef29/Joel-Matip
Adama Traore,https://fbref.com/en/players/9a28eba4/Adama-Traore
Jonathan Ikone,https://fbref.com/en/players/42eaa028/Jonathan-Ikone
Andrej Kramaric,https://fbref.com/en/players/603cb947/Andrej-Kramaric
Boubacar Kamara,https://fbref.com/en/players/cc77354e/Boubacar-Kamara
Charles De Ketelaere,https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere
Alassane Plea,https://fbref.com/en/players/bc6bd723/Alassane-Plea
James Ward Prowse,https://fbref.com/en/players/3515d404/James-Ward-Prowse
Daniele De Rossi,https://fbref.com/en/players/532d2690/Daniele-De-Rossi
Pedro Goncalves,https://fbref.com/en/players/c275947b/Pedro-Goncalves
Lukas Klostermann,https://fbref.com/en/players/ca8033cb/Lukas-Klostermann
Joe Willock,https://fbref.com/en/players/a3b03921/Joe-Willock
Joaquin Correa,https://fbref.com/en/players/45b9b619/Joaquin-Correa
Nayef Aguerd,https://fbref.com/en/players/288e1e13/Nayef-Aguerd
Illia Zabarnyi,https://fbref.com/en/players/88968486/Illia-Zabarnyi
Leandro Trossard,https://fbref.com/en/players/38ceb24a/Leandro-Trossard
Florian Neuhaus,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
Henrikh Mkhitaryan,https://fbref.com/en/players/dd0daf32/Henrikh-Mkhitaryan
Yaya Toure,https://fbref.com/en/players/c204f844/Yaya-Toure
Nani,https://fbref.com/en/players/15e9c7e6/Nani
Francisco Conceicao,https://fbref.com/en/players/5ef3d210/Francisco-Conceicao
Dani Alves,https://fbref.com/en/players/c9e99e49/Dani-Alves
Odilon Kossonou,https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou
Nicolas Tagliafico,https://fbref.com/en/players/f0661424/Nicolas-Tagliafico
Victor Lindelof,https://fbref.com/en/players/f5deef4c/Victor-Lindelof
Pape Cheikh Diop,https://fbref.com/en/players/873ce3a2/Pape-Cheikh-Diop
Guglielmo Vicario,https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario
Takehiro Tomiyasu,https://fbref.com/en/players/b3af9be1/Takehiro-Tomiyasu
Yves Bissouma,https://fbref.com/en/players/6c203af0/Yves-Bissouma
Jackson Martinez,https://fbref.com/en/players/89fbacc3/Jackson-Martinez
Otavio,https://fbref.com/en/players/28b1f3ce/Otavio
Cengiz Under,https://fbref.com/en/players/1880614f/Cengiz-Under
Gelson Martins,https://fbref.com/en/players/3ef0fa48/Gelson-Martins
Thilo Kehrer,https://fbref.com/en/players/51dbeea9/Thilo-Kehrer
Ezri Konsa,https://fbref.com/en/players/0313a347/Ezri-Konsa
Emi Buendia,https://fbref.com/en/players/66b76d44/Emi-Buendia
Dan Axel Zagadou,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
Issa Diop,https://fbref.com/en/players/a712ca2b/Issa-Diop
Emiliano Martinez,https://fbref.com/en/players/7956236f/Emiliano-Martinez
Jordan Henderson,https://fbref.com/en/players/935e6b8f/Jordan-Henderson
Carlos Baleba,https://fbref.com/en/players/a1390d2f/Carlos-Baleba
Christian Benteke,https://fbref.com/en/players/ab070c55/Christian-Benteke
Abdou Diallo,https://fbref.com/en/players/fc62f087/Abdou-Diallo
Gianluca Scamacca,https://fbref.com/en/players/8790f988/Gianluca-Scamacca
Pierre Kalulu,https://fbref.com/en/players/85f7d1be/Pierre-Kalulu
Daniel Parejo,https://fbref.com/en/players/7460ca0d/Daniel-Parejo
Giacomo Raspadori,https://fbref.com/en/players/6e058f06/Giacomo-Raspadori
Martin Terrier,https://fbref.com/en/players/5148dcc5/Martin-Terrier
Ryan Sessegnon,https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
Brian Brobbey,https://fbref.com/en/players/4c184730/Brian-Brobbey
Yussuf Poulsen,https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen
Robin Gosens,https://fbref.com/en/players/2d970560/Robin-Gosens
Gylfi Sigurdsson,https://fbref.com/en/players/76dd1480/Gylfi-Sigurdsson
Miguel Almiron,https://fbref.com/en/players/862a1c15/Miguel-Almiron
Domenico Berardi,https://fbref.com/en/players/53a0e358/Domenico-Berardi
Harvey Barnes,https://fbref.com/en/players/3ea50f67/Harvey-Barnes
Harvey Elliot,https://fbref.com/en/players/c8387671/Harvey-Elliot
Lucas Digne,https://fbref.com/en/players/1b84dbe1/Lucas-Digne
Matthias Ginter,https://fbref.com/en/players/f521b80a/Matthias-Ginter
Nico Elvedi,https://fbref.com/en/players/48035304/Nico-Elvedi
Lutsharel Geertruida,https://fbref.com/en/players/242e1043/Lutsharel-Geertruida
Vincent Kompany,https://fbref.com/en/players/d2bff301/Vincent-Kompany
Orkun Kokcu,https://fbref.com/en/players/9bf914b4/Orkun-Kokcu
Eddie Nketiah,https://fbref.com/en/players/a53649b7/Eddie-Nketiah
Nicolas Otamendi,https://fbref.com/en/players/0d267745/Nicolas-Otamendi
Eliaquim Mangala,https://fbref.com/en/players/f520049f/Eliaquim-Mangala
Jean Seri,https://fbref.com/en/players/10efd0e1/Jean-Seri
Sami Khedira,https://fbref.com/en/players/38ac43d3/Sami-Khedira
Hugo Larsson,https://fbref.com/en/players/00c9a283/Hugo-Larsson
Mohamed Simakan,https://fbref.com/en/players/fcb27134/Mohamed-Simakan
Bernd Leno,https://fbref.com/en/players/2628fd2b/Bernd-Leno
Kevin Volland,https://fbref.com/en/players/64f69877/Kevin-Volland
Jerdy Schouten,https://fbref.com/en/players/2cfae697/Jerdy-Schouten
Cheick Doucoure,https://fbref.com/en/players/ce4f40c7/Cheick-Doucoure
Arda Turan,https://fbref.com/en/players/017ab4d4/Arda-Turan
Alexandre Pato,https://fbref.com/en/players/7dd83c7d/Alexandre-Pato
Nikola Milenkovic,https://fbref.com/en/players/bee704fc/Nikola-Milenkovic
Edson Alvarez,https://fbref.com/en/players/8b3ab7ad/Edson-Alvarez
Marko Arnautovic,https://fbref.com/en/players/00459419/Marko-Arnautovic
Ibrahim Sangare,https://fbref.com/en/players/bced0375/Ibrahim-Sangare
Milot Rashica,https://fbref.com/en/players/6c6a3300/Milot-Rashica
Malo Gusto,https://fbref.com/en/players/d56b9520/Malo-Gusto
Davide Frattesi,https://fbref.com/en/players/2a7d27c1/Davide-Frattesi
Joao Mario,https://fbref.com/en/players/f0021247/Joao-Mario
Joachim Andersen,https://fbref.com/en/players/e34fc66d/Joachim-Andersen
Steven Bergwijn,https://fbref.com/en/players/a29b1131/Steven-Bergwijn
Mario Hermoso,https://fbref.com/en/players/555f3a0b/Mario-Hermoso
Eric Bailly,https://fbref.com/en/players/a1232f4e/Eric-Bailly
Quinten Timber,https://fbref.com/en/players/803e7aca/Quinten-Timber
Callum Hudson Odoi,https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi
Evanilson,https://fbref.com/en/players/6f3cc2fe/Evanilson
Angelino,https://fbref.com/en/players/30941e96/Angelino
Nicolo Fagioli,https://fbref.com/en/players/366be751/Nicolo-Fagioli
Manuel Locatelli,https://fbref.com/en/players/a8a874f1/Manuel-Locatelli
Artem Dovbyk,https://fbref.com/en/players/5b847bb0/Artem-Dovbyk
Kieran Trippier,https://fbref.com/en/players/21512407/Kieran-Trippier
Jordan Veretout,https://fbref.com/en/players/4a56052c/Jordan-Veretout
Mateo Retegui,https://fbref.com/en/players/e7695e6c/Mateo-Retegui
Nacho,https://fbref.com/en/players/2946f9a1/Nacho
Rayan Ait Nouri,https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri
Kurt Zouma,https://fbref.com/en/players/ce4246f5/Kurt-Zouma
Thomas Meunier,https://fbref.com/en/players/e162b013/Thomas-Meunier
Pervis Estupinan,https://fbref.com/en/players/d38fdf53/Pervis-Estupinan
Jean Clair Todibo,https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo
David Hancko,https://fbref.com/en/players/4fac8f81/David-Hancko
Jack Wilshere,https://fbref.com/en/players/9c318325/Jack-Wilshere
Felipe,https://fbref.com/en/players/51a3c4c8/Felipe
Fernandinho,https://fbref.com/en/players/101da2b5/Fernandinho
Ozan Kabak,https://fbref.com/en/players/2d61d13a/Ozan-Kabak
Adam Wharton,https://fbref.com/en/players/4b542852/Adam-Wharton
Mario Balotelli,https://fbref.com/en/players/8ff07990/Mario-Balotelli
Seko Fofana,https://fbref.com/en/players/5313ed43/Seko-Fofana
Juan Cuadrado,https://fbref.com/en/players/0ab1f153/Juan-Cuadrado
Jan Vertonghen,https://fbref.com/en/players/ba23a904/Jan-Vertonghen
Jan Paul van Hecke,https://fbref.com/en/players/4fd08daa/Jan-Paul-van-Hecke
Angelo Stiller,https://fbref.com/en/players/3b1ed320/Angelo-Stiller
Georginio Rutter,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
Dries Mertens,https://fbref.com/en/players/89b2c8a9/Dries-Mertens
Noussair Mazraoui,https://fbref.com/en/players/b74277a0/Noussair-Mazraoui
Alex Iwobi,https://fbref.com/en/players/6ca5ec4b/Alex-Iwobi
Inigo Martinez,https://fbref.com/en/players/3fc45c73/Inigo-Martinez
Kieran Tierney,https://fbref.com/en/players/fce2302c/Kieran-Tierney
Kerem Demirbay,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
Edin Dzeko,https://fbref.com/en/players/3bb7f478/Edin-Dzeko
Leander Dendoncker,https://fbref.com/en/players/5a7301ae/Leander-Dendoncker
Obite NDicka,https://fbref.com/en/players/441197b8/Obite-NDicka
Edouard Mendy,https://fbref.com/en/players/33887998/Edouard-Mendy
John McGinn,https://fbref.com/en/players/90f91999/John-McGinn
Tyrone Mings,https://fbref.com/en/players/8397a50c/Tyrone-Mings
Robert Sanchez,https://fbref.com/en/players/6a713852/Robert-Sanchez
Claudio Marchisio,https://fbref.com/en/players/e304acd5/Claudio-Marchisio
Gianluca Mancini,https://fbref.com/en/players/5aa53281/Gianluca-Mancini
Danilo Pereira,https://fbref.com/en/players/8fd9996f/Danilo-Pereira
Vitolo,https://fbref.com/en/players/db750822/Vitolo
Cristhian Mosquera,https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera
Yerry Mina,https://fbref.com/en/players/6d5701f2/Yerry-Mina
Willian Jose,https://fbref.com/en/players/d87e2cae/Willian-Jose
Malick Thiaw,https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw
Roberto Soldado,https://fbref.com/en/players/9d66fbe3/Roberto-Soldado
Shkodran Mustafi,https://fbref.com/en/players/3f2d59fe/Shkodran-Mustafi
Konrad Laimer,https://fbref.com/en/players/c1b7847c/Konrad-Laimer
Malik Tillman,https://fbref.com/en/players/a5420709/Malik-Tillman
Jakub Kiwior,https://fbref.com/en/players/dc3e663e/Jakub-Kiwior
Simon Adingra,https://fbref.com/en/players/4dcec659/Simon-Adingra
Kiernan Dewsbury Hall,https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall
Moussa Marega,https://fbref.com/en/players/05a84d52/Moussa-Marega
David Luiz,https://fbref.com/en/players/c0e27d1a/David-Luiz
Roger Ibanez,https://fbref.com/en/players/82efe6fa/Roger-Ibanez
Callum Wilson,https://fbref.com/en/players/c596fcb0/Callum-Wilson
Samuel Lino,https://fbref.com/en/players/2a295d33/Samuel-Lino
Carles Alena,https://fbref.com/en/players/6c811eb7/Carles-Alena
Joan Jordan,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
Andre Schurrle,https://fbref.com/en/players/ecbb3fdf/Andre-Schurrle
Bryan Gil,https://fbref.com/en/players/7b5ab7f2/Bryan-Gil
Mathias Jensen,https://fbref.com/en/players/0f134faf/Mathias-Jensen
Ross Barkley,https://fbref.com/en/players/3a24769f/Ross-Barkley
Brenden Aaronson,https://fbref.com/en/players/5bc43860/Brenden-Aaronson
Pepe,https://fbref.com/en/players/c906ce0f/Pepe
Michael Keane,https://fbref.com/en/players/c5b7c315/Michael-Keane
Unai Simon,https://fbref.com/en/players/5dcf3e90/Unai-Simon
Santi Mina,https://fbref.com/en/players/0b90bb97/Santi-Mina
Giuseppe Rossi,https://fbref.com/en/players/fe48a073/Giuseppe-Rossi
Daniel Vivian,https://fbref.com/en/players/ab7bf91d/Daniel-Vivian
William Carvalho,https://fbref.com/en/players/dee86451/William-Carvalho
Danny Rose,https://fbref.com/en/players/89d10e53/Danny-Rose
Wout Weghorst,https://fbref.com/en/players/c4e87b8b/Wout-Weghorst
Hugo Lloris,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris
Folarin Balogun,https://fbref.com/en/players/31822f8c/Folarin-Balogun
Erik Lamela,https://fbref.com/en/players/abe66106/Erik-Lamela
Bryan,https://fbref.com/en/players/7b5ab7f2/Bryan
Youssouf Fofana,https://fbref.com/en/players/822d51d7/Youssouf-Fofana
Stevan Jovetic,https://fbref.com/en/players/f36c432f/Stevan-Jovetic
Samuel,https://fbref.com/en/players/2a295d33/Samuel
Samuel Chukwueze,https://fbref.com/en/players/b8a642fc/Samuel-Chukwueze
Eliesse Ben Seghir,https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir
Aaron Hickey,https://fbref.com/en/players/1780bb4a/Aaron-Hickey
Ethan Nwaneri,https://fbref.com/en/players/7f94982c/Ethan-Nwaneri
Ismaila Sarr,https://fbref.com/en/players/bfdb33aa/Ismaila-Sarr
Alvaro Odriozola,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
Sofyan Amrabat,https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat
Ramires,https://fbref.com/en/players/4cce2c67/Ramires
Djene,https://fbref.com/en/players/a4971d84/Djene
Albert Gudmundsson,https://fbref.com/en/players/b79858d5/Albert-Gudmundsson
Ruben Loftus Cheek,https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek
Geoffrey Kondogbia,https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia
Renato Sanches,https://fbref.com/en/players/032f894e/Renato-Sanches
Stefano Sensi,https://fbref.com/en/players/b70bde8f/Stefano-Sensi
